Country,Province,District,Rural/Urban,Date,Reporting Category,Cases,Disclaimer
Zambia,Southern,Chikankata,Rural,01/11/2017,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Chikankata,Rural,01/12/2017,Health Facility,271,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Chikankata,Rural,01/12/2017,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Chikankata,Rural,01/01/2018,Health Facility,685,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Chikankata,Rural,01/01/2018,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Chikankata,Rural,01/02/2018,Health Facility,255,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Chikankata,Rural,01/02/2018,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2014,Community Health Worker,492,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2014,Community Health Worker,1253,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/03/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/03/2014,Community Health Worker,2451,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/04/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/04/2014,Community Health Worker,1173,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/05/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/05/2014,Community Health Worker,810,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/06/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/06/2014,Community Health Worker,195,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/07/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/07/2014,Community Health Worker,137,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/08/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/08/2014,Community Health Worker,78,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/09/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/09/2014,Community Health Worker,72,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/10/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/10/2014,Community Health Worker,286,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/11/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/11/2014,Community Health Worker,250,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/12/2014,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/12/2014,Community Health Worker,185,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2015,Community Health Worker,271,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2015,Community Health Worker,177,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/03/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/03/2015,Community Health Worker,225,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/04/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/04/2015,Community Health Worker,283,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/05/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/05/2015,Community Health Worker,229,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/06/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/06/2015,Community Health Worker,156,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/07/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/07/2015,Community Health Worker,56,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/08/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/08/2015,Community Health Worker,51,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/09/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/09/2015,Community Health Worker,48,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/10/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/10/2015,Community Health Worker,51,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/11/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/11/2015,Community Health Worker,77,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/12/2015,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/12/2015,Community Health Worker,121,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2016,Community Health Worker,111,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2016,Community Health Worker,116,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/03/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/03/2016,Community Health Worker,155,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/04/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/04/2016,Community Health Worker,251,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/05/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/05/2016,Community Health Worker,237,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/06/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/06/2016,Community Health Worker,123,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/07/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/07/2016,Community Health Worker,53,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/08/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/08/2016,Community Health Worker,30,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/09/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/09/2016,Community Health Worker,42,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/10/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/10/2016,Community Health Worker,59,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/11/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/11/2016,Community Health Worker,39,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/12/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/12/2016,Community Health Worker,108,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/01/2017,Community Health Worker,144,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Choma,Rural,01/02/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
